CustomerID,Name,Age,Gender,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,Unnamed,  Gender  
CUST2627,Ali Mahmoud,,Male,ali.mahmoud@gmail.com,,651.67,2023-01-15,,3.0,,Male
CUST2628,Ahmed Gaber,75.0,,ahmed.gaber@hotmail.com,,882.71,2023-11-13,Home,,,
CUST2629,Ahmed Mahmoud,200.0,Male,ahmed.mahmoud@gmail.com,,762.66,2022-12-20,,,,Male
CUST2630,Sara Smith,-1.0,F,sara.smith@hotmail.com,0123456789,482.99,2025-02-22,Electronics,,,F
CUST2631,Ali Mahmoud,-1.0,M,ali.mahmoud@yahoo.com,,726.24,2022-12-20,Electronics,2.0,,M
CUST2632,Ahmed Gaber,,F,ahmed.gaber@yahoo.com,,696.26,2025-03-16,Electronics,,,F
CUST2633,Sara Ali,,male,sara.ali@hotmail.com,0987654321,170.79,2024-12-05,Toys,5.0,,male
CUST2634,Ahmed Mahmoud,200.0,male,ahmed.mahmoud@hotmail.com,,251.54,2023-06-29,Toys,4.0,,male
CUST2635,Ali Ibrahim,,female,ali.ibrahim@gmail.com,,560.42,2025-02-11,Clothing,4.0,,female
CUST2636,Lina Gaber,,Female,lina.gaber@gmail.com,0987654321,958.26,2024-06-29,Clothing,3.0,,Female
CUST2637,Mark Mahmoud,-1.0,,mark.mahmoud@gmail.com,0123456789,745.08,2023-12-07,Home,2.0,,
CUST2638,Fatma Ali,,M,fatma.ali@hotmail.com,0987654321,227.26,2025-07-18,Books,1.0,,M
CUST2639,Mark Gaber,38.0,female,mark.gaber@hotmail.com,,649.09,2024-12-23,Toys,2.0,,female
CUST2640,Fatma Ibrahim,200.0,male,fatma.ibrahim@gmail.com,,821.91,2024-10-21,Home,5.0,,male
CUST2641,Mark Ali,,male,mark.ali@hotmail.com,0987654321,592.05,2022-11-12,Toys,4.0,,male
CUST2642,Ali Ali,71.0,M,ali.ali@yahoo.com,0987654321,70.79,2024-04-12,Clothing,10.0,,M
CUST2643,Alaa Ibrahim,81.0,,alaa.ibrahim@yahoo.com,0987654321,534.61,2024-02-28,Books,10.0,,
CUST2644,Ali Gaber,-1.0,M,ali.gaber@yahoo.com,,73.54,32/13/2020,Electronics,3.0,,M
CUST2645,Alaa Gaber,,,alaa.gaber@gmail.com,,871.15,2025-01-29,Books,4.0,,
CUST2646,Fatma Smith,74.0,male,fatma.smith@yahoo.com,,77.26,2025-05-14,Toys,4.0,,male
CUST2647,Lina Ali,200.0,,lina.ali@hotmail.com,,829.13,2025-02-01,Clothing,3.0,,
CUST2648,Lina Ibrahim,-1.0,female,lina.ibrahim@hotmail.com,,,2023-06-25,,2.0,,female
CUST2649,Alaa Ibrahim,200.0,Male,alaa.ibrahim@gmail.com,,396.77,2023-05-06,Books,,,Male
CUST2650,Lina Ali,46.0,male,lina.ali@hotmail.com,0987654321,357.3,2023-06-01,Books,2.0,,male
CUST2651,Alaa Gaber,51.0,M,alaa.gaber@gmail.com,0987654321,745.49,2023-08-22,,10.0,,M
CUST2652,Ali Smith,,F,ali.smith@gmail.com,,216.94,2023-06-22,Home,5.0,,F
CUST2653,Mark Hassan,,F,mark.hassan@hotmail.com,,988.73,2025-05-22,,2.0,,F
CUST2654,Alaa Gaber,-1.0,,alaa.gaber@yahoo.com,,877.4,2024-05-11,Toys,2.0,,
CUST2655,Fatma Ali,89.0,,fatma.ali@gmail.com,,622.04,2022-12-13,Books,5.0,,
CUST2656,Mark Ali,,M,mark.ali@gmail.com,,,2024-06-10,Toys,3.0,,M
CUST2657,Lina Smith,,M,lina.smith@hotmail.com,0987654321,544.15,2023-01-15,Books,1.0,,M
CUST2658,Ahmed Ibrahim,,female,ahmed.ibrahim@hotmail.com,,215.03,2025-03-14,Clothing,2.0,,female
CUST2659,John Hassan,200.0,female,john.hassan@yahoo.com,,706.82,2023-11-10,Books,1.0,,female
CUST2660,Fatma Mahmoud,-1.0,Male,fatma.mahmoud@gmail.com,,270.07,2023-01-24,Clothing,2.0,,Male
CUST2661,Mark Ibrahim,-1.0,female,mark.ibrahim@gmail.com,0987654321,396.84,2023-04-04,Electronics,10.0,,female
CUST2662,Ahmed Hassan,,,ahmed.hassan@gmail.com,0987654321,134.33,2022-11-25,,1.0,,
CUST2663,Sara Ibrahim,-1.0,,sara.ibrahim@yahoo.com,,,2023-07-18,,,,
CUST2664,John Ibrahim,28.0,F,john.ibrahim@hotmail.com,,339.31,2023-06-10,Toys,10.0,,F
CUST2665,Lina Gaber,200.0,,lina.gaber@hotmail.com,,449.99,2023-06-30,Electronics,5.0,,
CUST2666,Alaa Ibrahim,,male,alaa.ibrahim@hotmail.com,0987654321,743.25,2024-12-08,Home,2.0,,male
CUST2667,Mark Hassan,,Female,mark.hassan@gmail.com,0123456789,844.77,2023-01-14,Electronics,5.0,,Female
CUST2668,Mark Hassan,,M,mark.hassan@yahoo.com,,,32/13/2020,Toys,4.0,,M
CUST2669,Ali Mahmoud,-1.0,Female,ali.mahmoud@yahoo.com,,575.72,2024-11-10,,1.0,,Female
CUST2670,Alaa Mahmoud,81.0,M,alaa.mahmoud@yahoo.com,,179.91,2023-09-14,,1.0,,M
CUST2671,Ali Gaber,,,ali.gaber@hotmail.com,,729.71,2024-03-22,Books,2.0,,
CUST2672,Fatma Ibrahim,,Male,fatma.ibrahim@gmail.com,0123456789,533.07,2025-04-18,Books,3.0,,Male
CUST2673,Alaa Gaber,200.0,M,alaa.gaber@yahoo.com,0987654321,129.61,2025-01-17,,4.0,,M
CUST2674,Lina Gaber,200.0,Female,lina.gaber@yahoo.com,0123456789,494.43,2024-05-05,Clothing,10.0,,Female
CUST2675,Fatma Mahmoud,200.0,M,fatma.mahmoud@yahoo.com,,721.27,2024-05-03,Electronics,,,M
CUST2676,Alaa Gaber,,Male,alaa.gaber@yahoo.com,,304.43,32/13/2020,Home,,,Male
CUST2677,Sara Ibrahim,-1.0,Female,sara.ibrahim@yahoo.com,0987654321,146.47,2023-04-21,Books,4.0,,Female
CUST2678,Ali Smith,,,ali.smith@yahoo.com,0987654321,260.97,2025-02-16,,5.0,,
CUST2679,Fatma Gaber,-1.0,,fatma.gaber@hotmail.com,,349.46,2023-01-08,,2.0,,
CUST2680,John Smith,200.0,F,john.smith@hotmail.com,0987654321,,2025-04-23,Toys,,,F
CUST2681,Mark Ali,200.0,,mark.ali@hotmail.com,,657.94,2025-05-28,,1.0,,
CUST2682,Fatma Hassan,-1.0,Male,fatma.hassan@yahoo.com,0123456789,426.66,2023-09-19,Electronics,10.0,,Male
CUST2683,Ahmed Hassan,-1.0,female,ahmed.hassan@gmail.com,,531.09,2024-09-09,,1.0,,female
CUST2684,Ahmed Hassan,,Male,ahmed.hassan@hotmail.com,0123456789,276.13,2025-06-21,Home,1.0,,Male
CUST2685,Ali Smith,200.0,M,ali.smith@hotmail.com,,436.66,2023-11-03,Books,2.0,,M
CUST2686,Mark Ibrahim,44.0,,mark.ibrahim@yahoo.com,,973.76,2024-08-15,Toys,,,
CUST2687,John Hassan,-1.0,M,john.hassan@gmail.com,0123456789,563.34,2025-03-26,,2.0,,M
CUST2688,Ahmed Ali,200.0,Female,ahmed.ali@yahoo.com,0123456789,729.22,2025-03-09,Home,4.0,,Female
CUST2689,Sara Mahmoud,-1.0,Female,sara.mahmoud@hotmail.com,0123456789,870.99,2023-10-03,Clothing,3.0,,Female
CUST2690,Fatma Ali,,F,fatma.ali@yahoo.com,,888.22,2023-03-10,,3.0,,F
CUST2691,Alaa Mahmoud,200.0,female,alaa.mahmoud@hotmail.com,,682.75,2023-02-22,,3.0,,female
CUST2692,Fatma Gaber,200.0,F,fatma.gaber@yahoo.com,0987654321,455.5,2023-01-14,Books,4.0,,F
CUST2693,John Hassan,59.0,,john.hassan@gmail.com,0123456789,617.78,2022-11-07,,10.0,,
CUST2694,Fatma Hassan,47.0,M,fatma.hassan@yahoo.com,,669.56,2024-12-22,Home,3.0,,M
CUST2695,Sara Smith,,,sara.smith@hotmail.com,0987654321,263.15,32/13/2020,Clothing,3.0,,
CUST2696,Mark Ibrahim,,Female,mark.ibrahim@hotmail.com,0123456789,430.94,2024-08-17,Home,10.0,,Female
CUST2697,Ali Ali,-1.0,M,ali.ali@yahoo.com,,275.87,2025-01-30,Books,5.0,,M
CUST2698,Lina Smith,-1.0,F,lina.smith@yahoo.com,,498.97,32/13/2020,Books,10.0,,F
CUST2699,Mark Smith,200.0,Female,mark.smith@gmail.com,,164.05,2023-08-17,,5.0,,Female
CUST2700,Alaa Ibrahim,200.0,male,alaa.ibrahim@gmail.com,,593.4,2023-07-09,Home,1.0,,male
CUST2701,John Mahmoud,-1.0,M,john.mahmoud@yahoo.com,,327.64,2025-05-14,Electronics,4.0,,M
CUST2702,Fatma Mahmoud,24.0,male,fatma.mahmoud@yahoo.com,0987654321,973.89,2025-05-23,,,,male
CUST2703,Ali Smith,200.0,male,ali.smith@hotmail.com,0987654321,689.01,2025-06-01,Clothing,3.0,,male
CUST2704,Ahmed Ali,,female,ahmed.ali@gmail.com,,400.93,2022-10-31,Electronics,5.0,,female
CUST2705,Ahmed Gaber,,F,ahmed.gaber@gmail.com,,33.08,2023-02-10,Electronics,,,F
CUST2706,John Ali,200.0,F,john.ali@hotmail.com,0123456789,102.59,32/13/2020,Home,2.0,,F
CUST2707,Mark Ibrahim,200.0,M,mark.ibrahim@hotmail.com,,926.4,2025-02-12,,,,M
CUST2708,Sara Hassan,-1.0,female,sara.hassan@yahoo.com,,995.25,2023-05-17,Electronics,,,female
CUST2709,John Smith,200.0,male,john.smith@hotmail.com,0987654321,896.64,2023-12-25,,5.0,,male
CUST2710,Fatma Hassan,,male,fatma.hassan@yahoo.com,,531.24,2025-01-02,Clothing,1.0,,male
CUST2711,John Ali,-1.0,Female,john.ali@yahoo.com,0987654321,689.68,2023-12-19,,,,Female
CUST2712,Alaa Hassan,,Male,alaa.hassan@hotmail.com,,870.12,2023-07-08,,1.0,,Male
CUST2713,Ali Smith,-1.0,Female,ali.smith@yahoo.com,,505.01,2023-08-11,Clothing,1.0,,Female
CUST2714,Fatma Gaber,-1.0,F,fatma.gaber@hotmail.com,,483.11,2024-08-19,,2.0,,F
CUST2715,John Smith,,Female,john.smith@gmail.com,0987654321,82.06,32/13/2020,,5.0,,Female
CUST2716,John Ali,200.0,,john.ali@yahoo.com,,983.04,2023-05-06,Home,,,
CUST2717,Ahmed Gaber,58.0,F,ahmed.gaber@hotmail.com,,,2025-03-30,,2.0,,F
CUST2718,Mark Mahmoud,200.0,F,mark.mahmoud@gmail.com,,400.69,2024-09-01,Home,10.0,,F
CUST2719,Ahmed Hassan,200.0,F,ahmed.hassan@yahoo.com,0123456789,790.21,2024-06-04,Electronics,2.0,,F
CUST2720,Mark Ali,-1.0,female,mark.ali@gmail.com,,708.58,2024-10-17,,1.0,,female
CUST2721,Sara Smith,,F,sara.smith@hotmail.com,0987654321,548.78,2022-12-27,Home,2.0,,F
CUST2722,Mark Ali,200.0,Male,mark.ali@yahoo.com,,353.79,2024-10-24,Toys,,,Male
CUST2723,Mark Mahmoud,49.0,female,mark.mahmoud@yahoo.com,0987654321,318.33,2024-11-14,,2.0,,female
CUST2724,Sara Smith,-1.0,M,sara.smith@yahoo.com,,494.94,2024-06-14,Clothing,4.0,,M
CUST2725,Sara Gaber,84.0,Male,sara.gaber@gmail.com,0123456789,719.81,2025-02-18,,3.0,,Male
CUST2726,Ali Smith,200.0,M,ali.smith@hotmail.com,,738.68,2025-01-26,Home,3.0,,M
CUST2727,Alaa Ibrahim,-1.0,male,alaa.ibrahim@hotmail.com,0123456789,317.89,2024-04-12,,3.0,,male
CUST2728,Alaa Ali,200.0,M,alaa.ali@hotmail.com,,774.77,2024-11-04,,3.0,,M
CUST2729,Lina Hassan,,,lina.hassan@gmail.com,0987654321,69.76,32/13/2020,Books,,,
CUST2730,John Smith,,Male,john.smith@gmail.com,0987654321,988.31,2024-01-17,,2.0,,Male
CUST2731,Ali Ibrahim,-1.0,M,ali.ibrahim@yahoo.com,0123456789,266.53,2025-07-06,Clothing,4.0,,M
CUST2732,Alaa Gaber,-1.0,female,alaa.gaber@gmail.com,0987654321,983.37,2022-12-13,Books,2.0,,female
CUST2733,Lina Hassan,,,lina.hassan@yahoo.com,0123456789,596.96,2024-03-25,Home,2.0,,
CUST2734,John Mahmoud,,,john.mahmoud@hotmail.com,0123456789,441.98,2024-12-01,Electronics,1.0,,
CUST2735,Sara Gaber,50.0,F,sara.gaber@hotmail.com,0987654321,823.91,2023-11-17,,5.0,,F
CUST2736,Ahmed Hassan,,F,ahmed.hassan@hotmail.com,,290.49,2025-03-23,Home,10.0,,F
CUST2737,John Mahmoud,200.0,Male,john.mahmoud@yahoo.com,0987654321,575.53,2024-05-02,Home,3.0,,Male
CUST2738,Ahmed Mahmoud,200.0,female,ahmed.mahmoud@gmail.com,,856.41,2024-06-22,,4.0,,female
CUST2739,Ahmed Hassan,200.0,F,ahmed.hassan@gmail.com,0123456789,248.04,2025-07-01,Home,5.0,,F
CUST2740,Lina Mahmoud,200.0,M,lina.mahmoud@gmail.com,0123456789,459.86,2023-06-19,Electronics,4.0,,M
CUST2741,Fatma Hassan,200.0,M,fatma.hassan@hotmail.com,0123456789,738.07,2024-05-11,Clothing,5.0,,M
CUST2742,Mark Ali,200.0,female,mark.ali@gmail.com,0987654321,326.65,2023-02-06,Home,10.0,,female
CUST2743,Mark Ibrahim,-1.0,male,mark.ibrahim@yahoo.com,,606.75,2024-12-18,,3.0,,male
CUST2744,Ahmed Gaber,200.0,M,ahmed.gaber@gmail.com,,,2025-05-13,Electronics,4.0,,M
CUST2745,Fatma Hassan,200.0,F,fatma.hassan@hotmail.com,,948.87,2025-06-22,Clothing,4.0,,F
CUST2746,John Mahmoud,,M,john.mahmoud@gmail.com,0123456789,493.51,2022-11-09,Books,4.0,,M
CUST2747,Mark Ibrahim,,F,mark.ibrahim@gmail.com,0123456789,617.26,2024-10-25,,4.0,,F
CUST2748,Fatma Smith,,,fatma.smith@hotmail.com,,77.9,2022-12-19,Home,1.0,,
CUST2749,Mark Smith,49.0,F,mark.smith@yahoo.com,,588.66,2024-12-06,Books,1.0,,F
CUST2750,Sara Ali,200.0,male,sara.ali@gmail.com,0123456789,868.16,2023-02-05,Books,2.0,,male
CUST2751,Fatma Ibrahim,-1.0,,fatma.ibrahim@gmail.com,,736.67,2024-07-14,Books,1.0,,
CUST2752,Lina Smith,,Female,lina.smith@yahoo.com,,568.03,2024-12-22,,5.0,,Female
CUST2753,Fatma Hassan,35.0,male,fatma.hassan@hotmail.com,,708.9,2025-07-17,Books,,,male
CUST2754,Fatma Ibrahim,200.0,M,fatma.ibrahim@yahoo.com,0123456789,951.1,2025-05-14,Books,5.0,,M
CUST2755,Lina Hassan,200.0,F,lina.hassan@yahoo.com,,547.8,2025-01-12,Home,1.0,,F
CUST2756,Alaa Mahmoud,39.0,female,alaa.mahmoud@hotmail.com,0987654321,810.82,2023-09-11,Clothing,,,female
CUST2757,Sara Hassan,200.0,Female,sara.hassan@gmail.com,,116.85,2025-06-20,,3.0,,Female
CUST2758,Sara Hassan,200.0,female,sara.hassan@gmail.com,0123456789,539.42,2024-10-14,Home,4.0,,female
CUST2759,Alaa Gaber,,,alaa.gaber@yahoo.com,0987654321,717.05,2024-09-23,,1.0,,
CUST2760,Fatma Smith,-1.0,Female,fatma.smith@hotmail.com,0123456789,179.72,2025-01-13,Books,3.0,,Female
CUST2761,Sara Ibrahim,21.0,male,sara.ibrahim@hotmail.com,,553.16,2024-03-06,,10.0,,male
CUST2762,Mark Smith,,F,mark.smith@yahoo.com,0123456789,797.25,2022-11-27,Toys,2.0,,F
CUST2763,Mark Mahmoud,17.0,Male,mark.mahmoud@hotmail.com,,40.79,2025-07-20,,4.0,,Male
CUST2764,Ali Mahmoud,-1.0,,ali.mahmoud@gmail.com,,627.11,2024-03-18,Electronics,5.0,,
CUST2765,Alaa Mahmoud,200.0,male,alaa.mahmoud@hotmail.com,,689.07,2024-06-08,Electronics,3.0,,male
CUST2766,Sara Ibrahim,,M,sara.ibrahim@hotmail.com,0987654321,713.0,2025-01-28,Toys,,,M
CUST2767,Mark Ibrahim,27.0,F,mark.ibrahim@gmail.com,,783.27,2023-09-04,Home,,,F
CUST2768,Sara Smith,66.0,Female,sara.smith@hotmail.com,,467.55,32/13/2020,Home,,,Female
CUST2769,Sara Smith,200.0,Female,sara.smith@gmail.com,0987654321,668.17,2023-08-11,Toys,3.0,,Female
CUST2770,Alaa Gaber,,F,alaa.gaber@gmail.com,,187.29,2024-08-03,Electronics,3.0,,F
CUST2771,Alaa Gaber,200.0,female,alaa.gaber@yahoo.com,,265.67,2023-05-17,Clothing,3.0,,female
CUST2772,John Mahmoud,-1.0,female,john.mahmoud@hotmail.com,0123456789,146.22,2023-05-12,Books,10.0,,female
CUST2773,Sara Smith,63.0,F,sara.smith@hotmail.com,0123456789,984.51,2025-06-19,,1.0,,F
CUST2774,Ali Hassan,37.0,F,ali.hassan@yahoo.com,,464.08,2025-07-07,Electronics,,,F
CUST2775,Mark Hassan,200.0,M,mark.hassan@yahoo.com,0987654321,929.95,2022-12-19,Electronics,3.0,,M
CUST2776,Fatma Ibrahim,-1.0,Male,fatma.ibrahim@yahoo.com,0987654321,707.48,2023-04-23,,4.0,,Male
CUST2777,Ali Mahmoud,,Male,ali.mahmoud@yahoo.com,0123456789,794.82,2023-11-05,Toys,10.0,,Male
CUST2778,Lina Ibrahim,63.0,female,lina.ibrahim@gmail.com,,991.71,2023-12-31,,10.0,,female
CUST2779,Ahmed Mahmoud,,,ahmed.mahmoud@hotmail.com,0123456789,136.59,2024-09-03,Toys,1.0,,
CUST2780,Ahmed Ibrahim,88.0,Male,ahmed.ibrahim@gmail.com,0123456789,428.9,2024-06-06,Toys,,,Male
CUST2781,Mark Hassan,,F,mark.hassan@gmail.com,0123456789,817.91,2023-11-04,Electronics,10.0,,F
CUST2782,Sara Hassan,,male,sara.hassan@gmail.com,0987654321,14.03,2024-09-05,Toys,,,male
CUST2783,Sara Hassan,87.0,M,sara.hassan@gmail.com,,803.43,2025-06-28,,2.0,,M
CUST2784,Ali Hassan,-1.0,Male,ali.hassan@gmail.com,0123456789,923.09,32/13/2020,,5.0,,Male
CUST2785,Mark Ibrahim,,female,mark.ibrahim@hotmail.com,,566.04,2024-12-27,Electronics,,,female
CUST2786,Mark Gaber,82.0,female,mark.gaber@yahoo.com,0123456789,909.17,2023-11-20,,3.0,,female
CUST2787,Ali Gaber,86.0,Male,ali.gaber@gmail.com,0987654321,952.33,2024-08-09,Toys,4.0,,Male
CUST2788,John Ibrahim,,Male,john.ibrahim@hotmail.com,0987654321,,2024-09-04,Books,3.0,,Male
CUST2789,Ahmed Smith,200.0,F,ahmed.smith@yahoo.com,0123456789,494.64,32/13/2020,Electronics,2.0,,F
CUST2790,Mark Ibrahim,,female,mark.ibrahim@yahoo.com,0987654321,728.53,2024-10-06,,3.0,,female
CUST2791,John Gaber,72.0,,john.gaber@gmail.com,,,2025-06-29,Clothing,10.0,,
CUST2792,Ahmed Gaber,,,ahmed.gaber@hotmail.com,0987654321,768.36,2024-03-22,Electronics,3.0,,
CUST2793,Sara Ali,19.0,M,sara.ali@hotmail.com,0987654321,835.46,2023-03-08,Electronics,4.0,,M
CUST2794,Ahmed Smith,200.0,,ahmed.smith@yahoo.com,0123456789,830.92,2025-05-08,Home,,,
CUST2795,Sara Ali,,,sara.ali@yahoo.com,0987654321,236.13,2025-02-08,Toys,3.0,,
CUST2796,Sara Hassan,,Female,sara.hassan@yahoo.com,0123456789,355.23,2023-09-03,,4.0,,Female
CUST2797,John Mahmoud,200.0,Male,john.mahmoud@gmail.com,,490.24,2024-09-22,Clothing,3.0,,Male
CUST2798,Mark Hassan,,F,mark.hassan@hotmail.com,0123456789,293.83,2023-04-03,,2.0,,F
CUST2799,Fatma Gaber,,female,fatma.gaber@yahoo.com,0987654321,42.79,2023-04-20,Books,4.0,,female
CUST2800,John Gaber,,Female,john.gaber@yahoo.com,,787.69,2022-11-08,Electronics,1.0,,Female
CUST2801,Sara Ali,-1.0,Male,sara.ali@hotmail.com,,956.27,2022-11-27,Electronics,10.0,,Male
CUST2802,Fatma Hassan,200.0,female,fatma.hassan@hotmail.com,0987654321,495.02,2025-06-19,Toys,1.0,,female
CUST2803,Alaa Ibrahim,,Male,alaa.ibrahim@gmail.com,0123456789,541.39,2023-10-22,,3.0,,Male
CUST2804,Sara Hassan,200.0,F,sara.hassan@gmail.com,0987654321,606.05,2023-07-24,,5.0,,F
CUST2805,Mark Gaber,,Female,mark.gaber@hotmail.com,,237.43,2024-12-09,Clothing,1.0,,Female
CUST2806,John Ali,75.0,Male,john.ali@yahoo.com,,335.98,2024-07-27,Electronics,2.0,,Male
CUST2807,Ahmed Ibrahim,,female,ahmed.ibrahim@gmail.com,0987654321,525.06,2024-10-15,Home,2.0,,female
CUST2808,Fatma Mahmoud,87.0,M,fatma.mahmoud@yahoo.com,0987654321,575.52,2024-11-30,,,,M
CUST2809,Ahmed Smith,200.0,Male,ahmed.smith@hotmail.com,0123456789,528.48,2025-02-28,Electronics,1.0,,Male
CUST2810,Ali Gaber,-1.0,female,ali.gaber@yahoo.com,0123456789,389.86,2024-09-21,,3.0,,female
CUST2811,Lina Hassan,27.0,,lina.hassan@hotmail.com,0987654321,770.97,2024-09-23,,2.0,,
CUST2812,Alaa Mahmoud,,M,alaa.mahmoud@yahoo.com,,399.56,2024-09-26,Home,3.0,,M
CUST2813,Sara Gaber,-1.0,male,sara.gaber@gmail.com,0987654321,939.49,2023-01-16,Home,2.0,,male
CUST2814,Ahmed Gaber,50.0,male,ahmed.gaber@yahoo.com,0987654321,458.44,2024-01-24,Toys,10.0,,male
CUST2815,Mark Smith,-1.0,Female,mark.smith@yahoo.com,0123456789,13.82,2024-11-07,Toys,5.0,,Female
CUST2816,Sara Mahmoud,-1.0,Male,sara.mahmoud@gmail.com,0123456789,60.22,2022-11-05,,,,Male
CUST2817,Alaa Hassan,,,alaa.hassan@yahoo.com,0987654321,583.83,2023-12-04,Clothing,4.0,,
CUST2818,Ahmed Hassan,17.0,,ahmed.hassan@yahoo.com,0123456789,781.39,2024-04-20,Home,4.0,,
CUST2819,Sara Gaber,71.0,female,sara.gaber@yahoo.com,,990.73,2023-04-27,Books,10.0,,female
CUST2820,Fatma Gaber,,,fatma.gaber@hotmail.com,0987654321,638.08,2023-04-18,Toys,1.0,,
CUST2821,Fatma Ibrahim,-1.0,,fatma.ibrahim@yahoo.com,0987654321,38.66,2023-04-10,,4.0,,
CUST2822,Sara Gaber,90.0,male,sara.gaber@yahoo.com,0987654321,71.8,2024-05-15,Home,2.0,,male
CUST2823,Mark Gaber,26.0,M,mark.gaber@yahoo.com,0123456789,152.69,2023-02-01,Books,3.0,,M
CUST2824,Alaa Ibrahim,-1.0,,alaa.ibrahim@gmail.com,,480.92,2024-12-29,Clothing,4.0,,
CUST2825,Sara Hassan,,Female,sara.hassan@hotmail.com,,957.81,2023-06-22,,10.0,,Female
CUST2826,Fatma Ibrahim,22.0,Male,fatma.ibrahim@hotmail.com,0123456789,186.83,2022-11-15,Toys,,,Male
CUST2827,Fatma Gaber,33.0,,fatma.gaber@hotmail.com,,169.53,2024-05-13,Electronics,2.0,,
CUST2828,Ali Mahmoud,30.0,F,ali.mahmoud@gmail.com,0123456789,635.59,2024-08-04,,2.0,,F
CUST2829,John Mahmoud,200.0,Female,john.mahmoud@hotmail.com,,,2024-04-19,Clothing,3.0,,Female
CUST2830,Sara Ali,200.0,,sara.ali@yahoo.com,0987654321,876.0,2025-04-22,,5.0,,
CUST2831,Sara Ali,-1.0,F,sara.ali@gmail.com,0123456789,458.48,2024-11-08,Electronics,2.0,,F
CUST2832,John Ali,49.0,M,john.ali@yahoo.com,,999.0,2024-10-10,Toys,1.0,,M
CUST2833,Alaa Gaber,-1.0,Male,alaa.gaber@hotmail.com,0987654321,172.79,2023-11-08,Toys,2.0,,Male
CUST2834,Mark Hassan,-1.0,Male,mark.hassan@gmail.com,0987654321,140.24,2023-05-28,Books,10.0,,Male
CUST2835,Sara Ibrahim,87.0,female,sara.ibrahim@gmail.com,,378.85,2024-02-25,Clothing,4.0,,female
CUST2836,Sara Hassan,77.0,F,sara.hassan@yahoo.com,,523.88,2024-12-21,,2.0,,F
CUST2837,Mark Ibrahim,20.0,Female,mark.ibrahim@hotmail.com,,,2023-11-04,Books,2.0,,Female
CUST2838,Fatma Hassan,200.0,Male,fatma.hassan@gmail.com,0123456789,916.02,2023-01-01,,4.0,,Male
CUST2839,Sara Smith,71.0,M,sara.smith@gmail.com,,133.87,2023-01-15,,4.0,,M
CUST2840,Sara Smith,42.0,male,sara.smith@hotmail.com,,574.51,2023-11-04,Clothing,3.0,,male
CUST2841,Ahmed Ibrahim,,male,ahmed.ibrahim@yahoo.com,0123456789,157.77,2024-06-13,Toys,,,male
CUST2842,Mark Ali,200.0,F,mark.ali@hotmail.com,0987654321,326.93,2023-05-27,Books,5.0,,F
CUST2843,Lina Mahmoud,-1.0,Female,lina.mahmoud@yahoo.com,,949.74,2023-11-13,Toys,3.0,,Female
CUST2844,Alaa Smith,,,alaa.smith@gmail.com,0987654321,799.33,2024-11-03,Electronics,4.0,,
CUST2845,John Hassan,82.0,Female,john.hassan@hotmail.com,0123456789,338.19,2024-03-11,,5.0,,Female
CUST2846,Alaa Ibrahim,74.0,M,alaa.ibrahim@gmail.com,0987654321,147.54,2024-08-11,Electronics,2.0,,M
CUST2847,Alaa Hassan,29.0,Male,alaa.hassan@hotmail.com,,863.9,2024-09-23,Clothing,4.0,,Male
CUST2848,Alaa Ali,47.0,M,alaa.ali@gmail.com,0123456789,524.07,2023-04-09,Clothing,5.0,,M
CUST2849,Fatma Ali,16.0,,fatma.ali@hotmail.com,0987654321,958.62,2023-07-31,Books,,,
CUST2850,Alaa Ibrahim,-1.0,female,alaa.ibrahim@hotmail.com,0987654321,608.09,2025-03-25,Electronics,4.0,,female
CUST2851,Sara Smith,,Male,sara.smith@hotmail.com,,775.61,2025-04-16,Home,,,Male
CUST2852,Alaa Mahmoud,-1.0,M,alaa.mahmoud@gmail.com,,432.73,2023-01-26,Clothing,4.0,,M
CUST2853,Ali Mahmoud,,,ali.mahmoud@gmail.com,0123456789,443.05,2024-11-08,Electronics,4.0,,
CUST2854,Fatma Mahmoud,200.0,,fatma.mahmoud@gmail.com,,852.03,2024-07-16,Home,2.0,,
CUST2855,Alaa Ali,200.0,Female,alaa.ali@yahoo.com,,683.58,2025-05-20,Toys,4.0,,Female
CUST2856,Fatma Smith,,male,fatma.smith@gmail.com,,774.31,2024-07-15,,3.0,,male
CUST2857,Ali Gaber,200.0,Male,ali.gaber@yahoo.com,0987654321,280.96,2023-02-26,Books,3.0,,Male
CUST2858,Ali Smith,-1.0,M,ali.smith@yahoo.com,0987654321,977.32,2022-12-20,Books,2.0,,M
CUST2859,Ahmed Mahmoud,200.0,M,ahmed.mahmoud@hotmail.com,,737.3,2023-02-17,,1.0,,M
CUST2860,Ahmed Smith,-1.0,M,ahmed.smith@yahoo.com,0123456789,885.21,2024-06-17,Books,10.0,,M
CUST2861,Lina Ibrahim,200.0,,lina.ibrahim@yahoo.com,0123456789,891.69,2024-08-24,,3.0,,
CUST2862,Ali Gaber,69.0,male,ali.gaber@yahoo.com,,688.74,2023-08-21,Toys,4.0,,male
CUST2863,John Smith,-1.0,F,john.smith@yahoo.com,0987654321,137.01,2023-05-28,,1.0,,F
CUST2864,Ali Hassan,,Female,ali.hassan@gmail.com,0123456789,723.76,2024-01-31,,10.0,,Female
CUST2865,John Mahmoud,17.0,Female,john.mahmoud@gmail.com,0987654321,934.53,2023-06-15,Electronics,,,Female
